         296  -1.07000005       6.00000000    
         297  -1.05999994       9.00000000    
         298  -1.04999995       13.0000000    
         299  -1.03999996       8.00000000    
         300  -1.02999997       4.00000000    
         301  -1.01999998       11.0000000    
         302  -1.00999999       16.0000000    
         303  -1.00000000       14.0000000    
         304 -0.990000010       11.0000000    
         305 -0.980000019       9.00000000    
         306 -0.970000029       14.0000000    
         307 -0.959999979       9.00000000    
         308 -0.949999988       11.0000000    
         309 -0.939999998       6.00000000    
         310 -0.930000007       14.0000000    
         311 -0.920000017       12.0000000    
         312 -0.910000026       13.0000000    
         313 -0.899999976       12.0000000    
         314 -0.889999986       11.0000000    
         315 -0.879999995       12.0000000    
         316 -0.870000005       8.00000000    
         317 -0.860000014       7.00000000    
         318 -0.850000024       9.00000000    
         319 -0.839999974       14.0000000    
         320 -0.829999983       19.0000000    
         321 -0.819999993       14.0000000    
         322 -0.810000002       14.0000000    
         323 -0.800000012       13.0000000    
         324 -0.790000021       12.0000000    
         325 -0.779999971       13.0000000    
         326 -0.769999981       5.00000000    
         327 -0.759999990       11.0000000    
         328 -0.750000000       21.0000000    
         329 -0.740000010       15.0000000    
         330 -0.730000019       16.0000000    
         331 -0.720000029       7.00000000    
         332 -0.709999979       13.0000000    
         333 -0.699999988       17.0000000    
         334 -0.689999998       15.0000000    
         335 -0.680000007       11.0000000    
         336 -0.670000017       9.00000000    
         337 -0.660000026       16.0000000    
         338 -0.649999976       9.00000000    
         339 -0.639999986       8.00000000    
         340 -0.629999995       10.0000000    
         341 -0.620000005       13.0000000    
         342 -0.610000014       14.0000000    
         343 -0.600000024       10.0000000    
         344 -0.589999974       14.0000000    
         345 -0.579999983       17.0000000    
         346 -0.569999993       15.0000000    
         347 -0.560000002       22.0000000    
         348 -0.550000012       8.00000000    
         349 -0.540000021       15.0000000    
         350 -0.529999971       15.0000000    
         351 -0.519999981       23.0000000    
         352 -0.509999990       15.0000000    
         353 -0.500000000       17.0000000    
         354 -0.490000010       19.0000000    
         355 -0.479999989       12.0000000    
         356 -0.469999999       5.00000000    
         357 -0.460000008       15.0000000    
         358 -0.449999988       15.0000000    
         359 -0.439999998       19.0000000    
         360 -0.430000007       16.0000000    
         361 -0.419999987       20.0000000    
         362 -0.409999996       18.0000000    
         363 -0.400000006       13.0000000    
         364 -0.389999986       26.0000000    
         365 -0.379999995       24.0000000    
         366 -0.370000005       22.0000000    
         367 -0.360000014       21.0000000    
         368 -0.349999994       17.0000000    
         369 -0.340000004       18.0000000    
         370 -0.330000013       14.0000000    
         371 -0.319999993       20.0000000    
         372 -0.310000002       21.0000000    
         373 -0.300000012       20.0000000    
         374 -0.289999992       19.0000000    
         375 -0.280000001       22.0000000    
         376 -0.270000011       12.0000000    
         377 -0.259999990       15.0000000    
         378 -0.250000000       23.0000000    
         379 -0.239999995       20.0000000    
         380 -0.230000004       23.0000000    
         381 -0.219999999       15.0000000    
         382 -0.209999993       17.0000000    
         383 -0.200000003       19.0000000    
         384 -0.189999998       17.0000000    
         385 -0.180000007       27.0000000    
         386 -0.170000002       19.0000000    
         387 -0.159999996       26.0000000    
         388 -0.150000006       17.0000000    
         389 -0.140000001       26.0000000    
         390 -0.129999995       21.0000000    
         391 -0.119999997       17.0000000    
         392 -0.109999999       14.0000000    
         393 -0.100000001       22.0000000    
         394  -9.00000036E-02   24.0000000    
         395  -7.99999982E-02   13.0000000    
         396  -7.00000003E-02   18.0000000    
         397  -5.99999987E-02   21.0000000    
         398  -5.00000007E-02   26.0000000    
         399  -3.99999991E-02   22.0000000    
         400  -2.99999993E-02   20.0000000    
         401  -1.99999996E-02   28.0000000    
         402  -9.99999978E-03   21.0000000    
         403   0.00000000       30.0000000    
         404   9.99999978E-03   20.0000000    
         405   1.99999996E-02   33.0000000    
         406   2.99999993E-02   25.0000000    
         407   3.99999991E-02   19.0000000    
         408   5.00000007E-02   22.0000000    
         409   5.99999987E-02   25.0000000    
         410   7.00000003E-02   17.0000000    
         411   7.99999982E-02   22.0000000    
         412   9.00000036E-02   21.0000000    
         413  0.100000001       15.0000000    
         414  0.109999999       22.0000000    
         415  0.119999997       24.0000000    
         416  0.129999995       18.0000000    
         417  0.140000001       29.0000000    
         418  0.150000006       21.0000000    
         419  0.159999996       25.0000000    
         420  0.170000002       30.0000000    
         421  0.180000007       35.0000000    
         422  0.189999998       12.0000000    
         423  0.200000003       19.0000000    
         424  0.209999993       24.0000000    
         425  0.219999999       25.0000000    
         426  0.230000004       21.0000000    
         427  0.239999995       18.0000000    
         428  0.250000000       26.0000000    
         429  0.259999990       19.0000000    
         430  0.270000011       17.0000000    
         431  0.280000001       29.0000000    
         432  0.289999992       12.0000000    
         433  0.300000012       23.0000000    
         434  0.310000002       22.0000000    
         435  0.319999993       18.0000000    
         436  0.330000013       20.0000000    
         437  0.340000004       16.0000000    
         438  0.349999994       15.0000000    
         439  0.360000014       20.0000000    
         440  0.370000005       21.0000000    
         441  0.379999995       22.0000000    
         442  0.389999986       19.0000000    
         443  0.400000006       18.0000000    
         444  0.409999996       20.0000000    
         445  0.419999987       27.0000000    
         446  0.430000007       13.0000000    
         447  0.439999998       22.0000000    
         448  0.449999988       25.0000000    
         449  0.460000008       25.0000000    
         450  0.469999999       26.0000000    
         451  0.479999989       17.0000000    
         452  0.490000010       16.0000000    
         453  0.500000000       30.0000000    
         454  0.509999990       15.0000000    
         455  0.519999981       16.0000000    
         456  0.529999971       11.0000000    
         457  0.540000021       12.0000000    
         458  0.550000012       14.0000000    
         459  0.560000002       21.0000000    
         460  0.569999993       19.0000000    
         461  0.579999983       19.0000000    
         462  0.589999974       14.0000000    
         463  0.600000024       14.0000000    
         464  0.610000014       22.0000000    
         465  0.620000005       30.0000000    
         466  0.629999995       14.0000000    
         467  0.639999986       10.0000000    
         468  0.649999976       17.0000000    
         469  0.660000026       15.0000000    
         470  0.670000017       13.0000000    
         471  0.680000007       21.0000000    
         472  0.689999998       15.0000000    
         473  0.699999988       14.0000000    
         474  0.709999979       18.0000000    
         475  0.720000029       24.0000000    
         476  0.730000019       14.0000000    
         477  0.740000010       14.0000000    
         478  0.750000000       12.0000000    
         479  0.759999990       15.0000000    
         480  0.769999981       15.0000000    
         481  0.779999971       16.0000000    
         482  0.790000021       14.0000000    
         483  0.800000012       15.0000000    
         484  0.810000002       11.0000000    
         485  0.819999993       22.0000000    
         486  0.829999983       15.0000000    
         487  0.839999974       18.0000000    
         488  0.850000024       14.0000000    
         489  0.860000014       18.0000000    
         490  0.870000005       16.0000000    
         491  0.879999995       15.0000000    
         492  0.889999986       20.0000000    
         493  0.899999976       10.0000000    
         494  0.910000026       6.00000000    
         495  0.920000017       12.0000000    
         496  0.930000007       13.0000000    
         497  0.939999998       15.0000000    
         498  0.949999988       9.00000000    
         499  0.959999979       15.0000000    
         500  0.970000029       15.0000000    
         501  0.980000019       18.0000000    
         502  0.990000010       14.0000000    
         503   1.00000000       8.00000000    
         504   1.00999999       8.00000000    
         505   1.01999998       14.0000000    
         506   1.02999997       15.0000000    
         507   1.03999996       6.00000000    
         508   1.04999995       12.0000000    
         509   1.05999994       23.0000000    
         510   1.07000005       15.0000000    
         511   1.08000004       15.0000000    
         512   1.09000003       14.0000000    
         513   1.10000002       8.00000000    
         514   1.11000001       13.0000000    
         515   1.12000000       9.00000000    
         516   1.13000000       8.00000000    
         517   1.13999999       8.00000000    
         518   1.14999998       10.0000000    
         519   1.15999997       11.0000000    
         520   1.16999996       13.0000000    
         521   1.17999995       10.0000000    
         522   1.19000006       9.00000000    
         523   1.20000005       12.0000000    
         524   1.21000004       10.0000000    
         525   1.22000003       15.0000000    
         526   1.23000002       9.00000000    
         527   1.24000001       5.00000000    
         528   1.25000000       5.00000000    
         529   1.25999999       6.00000000    
         530   1.26999998       12.0000000    
         531   1.27999997       11.0000000    
         532   1.28999996       6.00000000    
         533   1.29999995       10.0000000    
         534   1.30999994       11.0000000    
         535   1.32000005       6.00000000    
         536   1.33000004       12.0000000    
         537   1.34000003       5.00000000    
         538   1.35000002       11.0000000    
         539   1.36000001       7.00000000    
         540   1.37000000       8.00000000    
         541   1.38000000       7.00000000    
         542   1.38999999       9.00000000    
         543   1.39999998       9.00000000    
         544   1.40999997       11.0000000    
         545   1.41999996       4.00000000    
         546   1.42999995       11.0000000    
         547   1.44000006       3.00000000    
         548   1.45000005       8.00000000    
         549   1.46000004       6.00000000    
         550   1.47000003       4.00000000    
         551   1.48000002       2.00000000    
         552   1.49000001       2.00000000    
         553   1.50000000       9.00000000    
         554   1.50999999       3.00000000    
         555   1.51999998       5.00000000    
         556   1.52999997       4.00000000    
         557   1.53999996       9.00000000    
         558   1.54999995       6.00000000    
         559   1.55999994       6.00000000    
         560   1.57000005       8.00000000    
         561   1.58000004       6.00000000    
         562   1.59000003       5.00000000    
         563   1.60000002       5.00000000    
         564   1.61000001       6.00000000    
         565   1.62000000       11.0000000    
         566   1.63000000       2.00000000    
         567   1.63999999       5.00000000    
         568   1.64999998       2.00000000    
         569   1.65999997       9.00000000    
         570   1.66999996       8.00000000    
         571   1.67999995       7.00000000    
         572   1.69000006       4.00000000    
         573   1.70000005       7.00000000    
         574   1.71000004       4.00000000    
         575   1.72000003       4.00000000    
         576   1.73000002       5.00000000    
         577   1.74000001       11.0000000    
         578   1.75000000       5.00000000    
         579   1.75999999       7.00000000    
         580   1.76999998       5.00000000    
         581   1.77999997       2.00000000    
         582   1.78999996       6.00000000    
         583   1.79999995       5.00000000    
         584   1.80999994       6.00000000    
         585   1.82000005       4.00000000    
         586   1.83000004       5.00000000    
         587   1.84000003       7.00000000    
         588   1.85000002       6.00000000    
         589   1.86000001       2.00000000    
         590   1.87000000       10.0000000    
         591   1.88000000       3.00000000    
         592   1.88999999       2.00000000    
         593   1.89999998       4.00000000    
         594   1.90999997       3.00000000    
         595   1.91999996       7.00000000    
         596   1.92999995       4.00000000    
         597   1.94000006       6.00000000    
         598   1.95000005       7.00000000    
         599   1.96000004       8.00000000    
         600   1.97000003       4.00000000    
         601   1.98000002       1.00000000    
         602   1.99000001       6.00000000    
         603   2.00000000       9.00000000    
         604   2.00999999       3.00000000    
         605   2.01999998       4.00000000    
         606   2.02999997       5.00000000    
         607   2.03999996       5.00000000    
         608   2.04999995       3.00000000    
         609   2.05999994       3.00000000    
         610   2.06999993       3.00000000    
         611   2.07999992       4.00000000    
         612   2.09999990       4.00000000    
         613   2.10999990       2.00000000    
         614   2.11999989       3.00000000    
         615   2.13000011       5.00000000    
         616   2.14000010       5.00000000    
         617   2.15000010       4.00000000    
         618   2.16000009       3.00000000    
         619   2.17000008       6.00000000    
         620   2.18000007       2.00000000    
         621   2.19000006       6.00000000    
         622   2.20000005       2.00000000    
         623   2.21000004       3.00000000    
         624   2.22000003       3.00000000    
         625   2.23000002       2.00000000    
         626   2.24000001       4.00000000    
         627   2.25000000       4.00000000    
         628   2.25999999       2.00000000    
         629   2.26999998       5.00000000    
         630   2.27999997       3.00000000    
         631   2.28999996       4.00000000    
         632   2.29999995       4.00000000    
         633   2.30999994       4.00000000    
         634   2.31999993       2.00000000    
         635   2.32999992       3.00000000    
         636   2.33999991       1.00000000    
         637   2.34999990       3.00000000    
         638   2.35999990       2.00000000    
         639   2.36999989       5.00000000    
         640   2.38000011       2.00000000    
         641   2.39000010       4.00000000    
         642   2.40000010       1.00000000    
         643   2.41000009       1.00000000    
         644   2.42000008       2.00000000    
         645   2.43000007       1.00000000    
         646   2.44000006       3.00000000    
         647   2.45000005       7.00000000    
         648   2.46000004       4.00000000    
         649   2.47000003       2.00000000    
         650   2.48000002       2.00000000    
         651   2.49000001       1.00000000    
         652   2.50000000       1.00000000    
         653   2.50999999       2.00000000    
         654   2.51999998       3.00000000    
         655   2.52999997       1.00000000    
         656   2.53999996       2.00000000    
         657   2.54999995       1.00000000    
         658   2.55999994       3.00000000    
         659   2.56999993       2.00000000    
         660   2.57999992       2.00000000    
         661   2.59999990       1.00000000    
         662   2.60999990       1.00000000    
         663   2.61999989       5.00000000    
         664   2.64000010       1.00000000    
         665   2.65000010       5.00000000    
         666   2.66000009       1.00000000    
         667   2.68000007       3.00000000    
         668   2.69000006       3.00000000    
         669   2.70000005       4.00000000    
         670   2.71000004       2.00000000    
         671   2.73000002       4.00000000    
         672   2.75000000       3.00000000    
         673   2.76999998       3.00000000    
         674   2.77999997       1.00000000    
         675   2.78999996       1.00000000    
         676   2.79999995       4.00000000    
         677   2.80999994       3.00000000    
         678   2.81999993       1.00000000    
         679   2.83999991       3.00000000    
         680   2.84999990       1.00000000    
         681   2.86999989       1.00000000    
         682   2.88000011       2.00000000    
         683   2.91000009       2.00000000    
         684   2.92000008       1.00000000    
         685   2.94000006       3.00000000    
         686   2.95000005       1.00000000    
         687   2.96000004       1.00000000    
         688   2.97000003       2.00000000    
         689   2.98000002       2.00000000    
         690   2.99000001       2.00000000    
         691   3.00000000       3.00000000    
         692   3.00999999       1.00000000    
         693   3.02999997       2.00000000    
         694   3.04999995       1.00000000    
         695   3.06999993       1.00000000    
         696   3.07999992       1.00000000    
         697   3.08999991       2.00000000    
         698   3.11999989       1.00000000    
         699   3.13000011       2.00000000    
         700   3.15000010       2.00000000    
         701   3.17000008       1.00000000    
         702   3.18000007       1.00000000    
         703   3.20000005       2.00000000    
         704   3.21000004       1.00000000    
         705   3.22000003       2.00000000    
         706   3.23000002       1.00000000    
         707   3.26999998       1.00000000    
         708   3.27999997       3.00000000    
         709   3.28999996       1.00000000    
         710   3.29999995       2.00000000    
         711   3.30999994       1.00000000    
         712   3.31999993       2.00000000    
         713   3.32999992       1.00000000    
         714   3.34999990       2.00000000    
         715   3.35999990       1.00000000    
         716   3.36999989       2.00000000    
         717   3.39000010       2.00000000    
         718   3.41000009       1.00000000    
         719   3.42000008       1.00000000    
         720   3.46000004       3.00000000    
         721   3.50000000       3.00000000    
         722   3.51999998       1.00000000    
         723   3.52999997       1.00000000    
         724   3.53999996       1.00000000    
         725   3.54999995       1.00000000    
         726   3.55999994       1.00000000    
         727   3.56999993       2.00000000    
         728   3.58999991       2.00000000    
         729   3.59999990       1.00000000    
         730   3.61999989       2.00000000    
         731   3.63000011       1.00000000    
         732   3.66000009       1.00000000    
         733   3.67000008       1.00000000    
         734   3.70000005       2.00000000    
         735   3.71000004       1.00000000    
         736   3.72000003       2.00000000    
         737   3.75000000       1.00000000    
         738   3.75999999       1.00000000    
         739   3.78999996       1.00000000    
         740   3.80999994       1.00000000    
         741   3.82999992       1.00000000    
         742   3.86999989       2.00000000    
         743   3.89000010       1.00000000    
         744   3.92000008       1.00000000    
         745   3.98000002       1.00000000    
         746   4.03999996       1.00000000    
         747   4.09000015       1.00000000    
         748   4.21999979       1.00000000    
         749   4.23000002       1.00000000    
         750   4.25000000       1.00000000    
         751   4.26000023       2.00000000    
         752   4.30999994       1.00000000    
         753   4.34999990       2.00000000    
         754   4.36000013       1.00000000    
         755   4.46000004       1.00000000    
         756   4.50000000       1.00000000    
         757   4.65999985       1.00000000    
         758   4.69999981       1.00000000    
         759   4.73000002       1.00000000    
         760   4.76000023       1.00000000    
         761   4.88999987       1.00000000    
         762   4.90000010       2.00000000    
         763   4.92000008       1.00000000    
         764   4.94999981       1.00000000    
         765   5.05000019       1.00000000    
         766   5.13000011       1.00000000    
         767   5.17999983       2.00000000    
         768   5.21000004       1.00000000    
         769   5.30999994       1.00000000    
         770   5.48000002       1.00000000    
         771   5.50000000       1.00000000    
         772   5.53000021       2.00000000    
         773   5.57999992       1.00000000    
         774   5.59000015       1.00000000    
         775   5.63999987       1.00000000    
         776   5.80999994       1.00000000    
         777   5.88999987       1.00000000    
         778   6.17999983       1.00000000    
         779   6.21000004       1.00000000    
         780   6.30999994       1.00000000    
         781   6.34999990       1.00000000    
         782   6.42999983       1.00000000    
         783   6.94999981       1.00000000    
         784   6.98999977       1.00000000    
         785   7.17000008       1.00000000    
         786   7.21000004       1.00000000    
         787   7.30000019       1.00000000    
         788   7.55000019       1.00000000    
         789   7.82999992       1.00000000    
         790   8.30000019       1.00000000    
         791   10.4399996       1.00000000    
         792   17.7399998       1.00000000    
